time,lon,lat,u10,v10,cdir,msl,msdwlwrf,r,rainfall,temp
19-02-1994,83,25.5,2.337620711,-0.245692013,5.82E-11,101389.0453,285.8276579,73.26653384,0,27.41453552
20-02-1994,83,25.5,-0.901747899,0.380709557,5.82E-11,101277.7681,359.3420006,64.65920214,0,26.65013504
21-02-1994,83,25.5,-2.905613911,-1.182412153,5.82E-11,100890.2287,360.1475683,85.25361595,8.224084854,27.32121086
22-02-1994,83,25.5,1.719600942,-1.61138194,5.82E-11,100855.3595,354.8987915,100.281972,0.485383362,26.6613636
23-02-1994,83,25.5,2.803149069,0.736182841,5.82E-11,101126.1222,283.9962502,67.67791096,0,24.56720734
24-02-1994,83,25.5,1.905919673,-0.294209313,5.82E-11,101573.2201,281.8249936,63.36546979,0,24.86169434
25-02-1994,83,25.5,2.250636174,0.433069811,5.82E-11,101501.2586,282.4606368,69.16971474,0,26.13562775
26-02-1994,83,25.5,2.37789133,0.397042114,5.82E-11,101287.597,291.9008829,66.42178711,0,27.277565
27-02-1994,83,25.5,1.958539949,0.319222287,5.82E-11,101073.5844,315.6399549,71.50394888,0,29.80635643
28-02-1994,83,25.5,1.541873275,-1.541728391,5.82E-11,101054.1607,323.5320006,82.69623805,0,29.54312706
01-03-1994,83,25.5,2.705962642,0.389836574,5.82E-11,101298.713,283.7570973,49.07173311,0,27.29807854
02-03-1994,83,25.5,2.071834624,0.887979541,5.82E-11,101375.004,298.3894786,50.25263997,0,27.28689575
03-03-1994,83,25.5,2.10082947,0.846667781,5.82E-11,101404.6077,289.6100498,51.73190757,0,28.43563461
04-03-1994,83,25.5,1.052719487,1.792514938,5.82E-11,101359.6756,309.2520551,58.24068506,0,29.75556183
05-03-1994,83,25.5,2.167947169,0.717928808,5.82E-11,101008.1754,321.5180814,73.43451847,0,32.60740662
06-03-1994,83,25.5,2.147006447,-0.625183762,5.82E-11,100987.6986,316.2818916,51.46614085,0,31.08509445
07-03-1994,83,25.5,1.956929124,0.536349211,5.82E-11,101090.785,304.5319321,61.44492913,0,29.47142029
08-03-1994,83,25.5,2.89442914,0.516173701,5.82E-11,101157.4811,302.9145032,49.27732624,0,30.05582047
09-03-1994,83,25.5,2.331714354,0.593513158,5.82E-11,101170.9373,298.811143,57.70915161,0,30.03700256
10-03-1994,83,25.5,1.500528773,1.511498896,5.82E-11,101417.1279,297.458041,48.86864722,0,30.1781292
11-03-1994,83,25.5,2.780060581,0.787101987,5.82E-11,100990.3898,308.3457915,57.9724111,0,32.03762817
12-03-1994,83,25.5,2.348896485,0.66124523,5.82E-11,100941.5964,334.7092519,54.50490753,0,32.92604065
13-03-1994,83,25.5,2.208217788,0.627619379,5.82E-11,100708.9791,342.3180902,61.51513166,0,33.52388763
14-03-1994,83,25.5,1.390455747,0.961956414,5.82E-11,100885.8993,365.3145296,71.97029426,0,33.70877457
15-03-1994,83,25.5,1.782960049,0.881254371,5.82E-11,100888.1225,352.1107721,76.01195424,0,35.26333237
16-03-1994,83,25.5,1.946190292,-0.013193271,5.82E-11,100846.9347,355.8554031,72.34888648,0,34.5175705
17-03-1994,83,25.5,3.282100967,0.716007331,5.82E-11,100844.7115,353.4827546,62.35756203,0,35.29978943
18-03-1994,83,25.5,4.34363449,0.998464481,5.82E-11,100709.4471,337.0756069,52.12554319,0,34.16285706
19-03-1994,83,25.5,2.511589786,-0.021359549,5.82E-11,100711.2023,344.8795437,56.3652746,0,34.85813522
20-03-1994,83,25.5,1.665906783,0.672774093,5.82E-11,100515.6774,349.5052642,67.55004206,0,36.07150269
21-03-1994,83,25.5,1.71584235,1.587397245,5.82E-11,100171.7829,355.8868705,59.40905575,0,37.14887238
22-03-1994,83,25.5,3.342238425,-0.627105239,5.82E-11,100494.3814,331.4366333,48.69314089,0,34.49227142
23-03-1994,83,25.5,2.860064878,0.846187412,5.82E-11,100802.9387,318.4153872,48.31204144,0,33.86891556
24-03-1994,83,25.5,2.115863835,1.289568278,5.82E-11,100817.331,325.4955718,53.83046179,0,34.21683121
25-03-1994,83,25.5,2.06700215,1.380838445,5.82E-11,100444.0668,337.6231412,46.74251343,0,36.33540726
26-03-1994,83,25.5,0.049712598,-0.40613536,5.82E-11,100456.1189,361.3999742,53.64492653,0,36.34090424
27-03-1994,83,25.5,1.806048538,0.783259033,5.82E-11,100844.8285,321.5747229,53.7552448,0,36.25339508
28-03-1994,83,25.5,1.930618986,0.291360867,5.82E-11,100931.1824,322.7012589,55.89140751,0,34.3913269
29-03-1994,83,25.5,-2.670433495,-0.29613079,5.82E-11,101069.255,338.6301008,65.54676271,0,34.9150238
30-03-1994,83,25.5,-1.955764239,0.443157567,5.82E-11,101084.3494,355.8239356,67.81079432,0,35.75192261
31-03-1994,83,25.5,-1.109544294,1.401494325,5.82E-11,100851.2641,362.3628793,70.46344709,0,38.03382111
01-04-1994,83,25.5,0.905597492,-1.624351911,5.82E-11,100505.9655,365.622911,80.04609252,0,37.53779984
02-04-1994,83,25.5,0.210795075,2.710500675,5.82E-11,100534.1651,345.9683187,48.14154958,0,36.60274124
03-04-1994,83,25.5,-1.781795164,0.82697264,5.82E-11,100649.5376,353.8540709,58.22814889,0.207080141,34.85112762
04-04-1994,83,25.5,-2.644660298,0.698714036,5.82E-11,100875.3683,344.3194224,61.70317416,0,35.87690735
05-04-1994,83,25.5,-3.510210141,-0.519982885,5.82E-11,100990.7409,363.0614575,64.69681064,0,36.53268814
06-04-1994,83,25.5,1.716379292,-0.452731182,5.82E-11,100882.2719,361.1608213,72.36142265,0,37.76886749
07-04-1994,83,25.5,1.767388743,-3.070743881,5.82E-11,100622.5082,367.5801886,55.05649885,0.151518703,35.43721008
08-04-1994,83,25.5,3.29659839,-0.387400957,5.82E-11,100713.3085,352.8156438,68.56296429,0,33.99729156
09-04-1994,83,25.5,2.060021909,-0.460897461,5.82E-11,100875.8363,359.7321974,29.13421441,0,34.90964508
10-04-1994,83,25.5,3.29982004,0.162621894,5.82E-11,100981.146,359.3671746,61.66807289,0,35.37402344
11-04-1994,83,25.5,2.494944597,0.664607815,5.82E-11,100758.2406,323.2802607,37.78918355,0,35.80195236
12-04-1994,83,25.5,2.081499573,0.202012177,5.82E-11,100767.0164,343.2809953,41.01849995,2.070801258,35.81189346
13-04-1994,83,25.5,1.487642175,-0.345608828,5.82E-11,101059.6602,347.717911,47.34424941,0,37.10117722
14-04-1994,83,25.5,1.412470352,2.019729618,5.82E-11,101054.3947,351.7646298,48.56777923,0,38.74753189
15-04-1994,83,25.5,0.935129279,-0.561775014,5.82E-11,101018.8234,379.7140516,36.94926041,0,38.20303726
16-04-1994,83,25.5,1.074734093,-1.407705356,5.82E-11,100879.2296,380.8531746,56.41291203,0,35.94577026
17-04-1994,83,25.5,-0.303594968,0.704958837,5.82E-11,100753.5602,380.4315103,74.81851122,0,34.87711334
18-04-1994,83,25.5,1.819472077,0.593032789,5.82E-11,100494.1474,333.6015964,49.15196457,0,35.66622925
19-04-1994,83,25.5,2.607165389,0.256774277,5.82E-11,100423.2389,333.242867,35.66304976,0,36.82777786
20-04-1994,83,25.5,2.364467791,0.66845077,5.82E-11,100363.6805,347.8186069,40.41676398,0,37.4417305
21-04-1994,83,25.5,-1.988517676,0.941300534,5.82E-11,100238.7131,362.6209127,49.53557126,0,37.59027863
22-04-1994,83,25.5,-1.449965262,-3.14760297,5.82E-11,100386.9656,392.3010463,52.94540846,0,34.78087234
23-04-1994,83,25.5,-1.428487598,0.395601006,5.82E-11,100579.5652,372.2059092,83.21523533,1.182249784,36.37567902
24-04-1994,83,25.5,1.937062285,0.333633366,5.82E-11,100477.8829,361.5006702,52.18320956,0,37.48023224
25-04-1994,83,25.5,2.292517618,-0.147696675,5.82E-11,100384.8594,335.5399936,34.28908595,0,38.43081665
26-04-1994,83,25.5,2.167947169,1.287166431,5.82E-11,100374.3285,359.0839672,39.91531733,0,39.01845551
27-04-1994,83,25.5,-1.738839837,1.134889362,5.82E-11,100498.8278,380.0350199,44.84955234,0,39.83929825
28-04-1994,83,25.5,0.492689409,-0.956158212,5.82E-11,100641.3469,366.1263908,45.12785523,0,38.41431808
29-04-1994,83,25.5,-0.534479851,0.804875652,5.82E-11,100629.7628,381.7531447,43.56083446,0,38.37133026
30-04-1994,83,25.5,-2.525459265,0.431628704,5.82E-11,100541.0687,377.9896333,56.10201511,0,37.2992363
01-05-1994,83,25.5,-1.723268531,-0.967206705,5.82E-11,100571.6085,388.7766878,67.19652218,0,38.88702393
02-05-1994,83,25.5,1.095137873,-0.337922919,5.82E-11,100491.8072,382.5587124,64.40346435,0,39.64826584
03-05-1994,83,25.5,1.497844065,1.329919299,5.82E-11,100300.2607,384.541164,51.50374935,0,41.597435
04-05-1994,83,25.5,3.052826908,0.553162137,5.82E-11,100305.4092,383.464976,36.87153618,0,41.84763718
05-05-1994,83,25.5,3.48238018,-0.003585885,65.96395709,100318.1633,365.7424874,34.30914381,0,40.87231064
06-05-1994,83,25.5,2.498166246,0.030039967,65.96395709,100256.4987,376.7435208,35.84858502,0,40.76787567
07-05-1994,83,25.5,3.677826919,0.263499448,65.96395709,100358.649,378.8140814,34.86825683,0,40.43073654
08-05-1994,83,25.5,1.327633581,1.494205601,65.96395709,100185.5902,396.1337862,41.42467174,0.222541124,40.07488251
09-05-1994,83,25.5,-1.120820067,-2.165728115,131.9279142,100173.5381,418.5701043,53.40172491,0,38.5177269
10-05-1994,83,25.5,-3.562293475,-1.316915558,131.9279142,100280.4859,401.0930621,69.2424245,0,37.65746307
11-05-1994,83,25.5,-1.393049453,0.607443868,189.6463766,100239.2981,376.8882712,66.69758276,0.278176427,39.21417236
12-05-1994,83,25.5,1.718527058,0.120829765,255.6103337,100327.6412,371.9793433,50.06710471,0,40.38298035
13-05-1994,83,25.5,2.349970368,0.064146187,321.5742908,100493.9134,357.6049953,37.47577939,0.759293854,41.24858475
14-05-1994,83,25.5,1.202526191,0.116506441,321.5742908,100494.8495,385.1201658,39.9128101,0,42.15862274
15-05-1994,83,25.5,3.031886186,0.057901386,387.5382479,100369.414,394.5541183,38.89988787,0,40.2466774
16-05-1994,83,25.5,1.89142225,-0.552167628,445.2567104,100183.601,362.3188249,36.33248104,0,39.950737
17-05-1994,83,25.5,-3.778680935,-0.686190664,511.2206675,100238.011,370.3115665,71.7697156,0,40.08737564
18-05-1994,83,25.5,-4.448784039,-1.21171468,511.2206675,100285.6343,404.3971482,64.77453487,0,39.27225113
19-05-1994,83,25.5,-2.892727313,-0.307659653,511.2206675,100300.1437,403.3398407,69.280033,0,39.06067276
20-05-1994,83,25.5,-3.977886265,-0.148657414,511.2206675,100447.4601,416.1534013,66.97087119,0,39.91900253
21-05-1994,83,25.5,-3.089247934,0.167425587,643.1485816,100457.4061,413.6989373,62.72863255,0,40.22636795
22-05-1994,83,25.5,-2.095369052,0.722252132,700.8670441,100247.0208,409.2934892,53.47192744,0,40.23974228
23-05-1994,83,25.5,-2.178594999,-0.249534967,766.8310012,99853.3968,411.3074083,59.30625918,0,40.26638031
24-05-1994,83,25.5,-4.541137993,-1.293857831,700.8670441,100041.784,414.554853,79.94580319,0,39.90055466
25-05-1994,83,25.5,-5.175802952,-0.057867616,700.8670441,100145.1045,421.9182449,73.17627345,0,38.50076294
26-05-1994,83,25.5,-3.442018559,-0.958560058,700.8670441,100326.3541,424.4545243,84.52150384,0,38.65895844
27-05-1994,83,25.5,-2.595261672,0.02091295,898.7589154,100193.4299,418.3498319,65.03779436,0,40.74340439
28-05-1994,83,25.5,-2.322495345,0.793346788,1022.441335,99984.21477,414.0073187,60.75042553,0,43.11530685
29-05-1994,83,25.5,-2.062615615,1.289568278,1154.369249,99743.05571,400.5769953,54.51995093,0,44.20759201
30-05-1994,83,25.5,-3.198784019,0.830335225,1154.369249,99696.48545,396.2344821,74.46749856,0,43.55618668
31-05-1994,83,25.5,-3.322817526,0.0968113,1088.405292,99762.24546,410.822809,78.25843522,0,42.69521332
01-06-1994,83,25.5,-3.352349313,-0.106384915,1154.369249,99550.22207,415.7002695,71.75717944,0,43.38726807
02-06-1994,83,25.5,-1.314655981,-0.678985124,1154.369249,99492.76981,416.0275313,69.10954114,0,43.29317474
03-06-1994,83,25.5,-3.096228175,-0.878818754,1212.087712,99463.28311,398.4246192,63.2225575,0,43.54263306
04-06-1994,83,25.5,-1.60836303,0.924007239,1212.087712,99361.36679,392.6786561,53.83046179,0,43.10247803
05-06-1994,83,25.5,-2.605463562,0.97828897,1022.441335,99705.37826,448.7411306,61.26440834,0.194723487,42.21456146
06-06-1994,83,25.5,-2.91205721,0.025716643,1022.441335,99995.21378,413.2332185,80.4447426,1.309807181,40.03311157
07-06-1994,83,25.5,-3.170863056,0.83321744,1022.441335,99788.57287,434.77586,64.53384048,0,41.85999298
08-06-1994,83,25.5,-4.616309815,-1.421636066,1022.441335,99624.52386,427.4565226,56.35524566,0,40.03937531
09-06-1994,83,25.5,-3.918285749,-1.238615361,898.7589154,99678.81683,437.255498,63.52342549,0,41.18894577
10-06-1994,83,25.5,-3.35127543,-2.923270505,898.7589154,99489.61052,446.1167422,61.67810182,0,38.92750168
11-06-1994,83,25.5,-2.6317737,-1.184814,643.1485816,99835.49416,433.7185524,83.9674053,1.363668323,36.51208496
12-06-1994,83,25.5,-3.647130246,-0.274514171,643.1485816,99881.24535,436.2862994,79.99344062,0,36.81952286
13-06-1994,83,25.5,-1.808642243,-1.400980186,643.1485816,99959.75953,434.5681746,90.03741696,0,36.72389603
14-06-1994,83,25.5,-1.754411143,-1.043585425,577.1846245,99932.84707,430.1249654,87.18167831,0.389446974,36.62313843
15-06-1994,83,25.5,-2.433105312,-0.541599503,577.1846245,99549.98805,435.4177967,78.01774083,0,37.00304794
16-06-1994,83,25.5,-2.328401702,0.084321698,577.1846245,99510.20441,434.0898688,74.98649584,1.123247504,35.15341568
17-06-1994,83,25.5,-2.073354447,-0.262985308,511.2206675,99629.43831,440.9371939,89.18495766,16.11361694,33.76211166
18-06-1994,83,25.5,-0.39219033,0.257254647,445.2567104,99420.22317,433.9765858,93.4121529,15.78138447,33.5602951
19-06-1994,83,25.5,-2.616202394,0.430187596,445.2567104,99513.83174,439.533744,87.03625878,1.145357966,34.67642212
20-06-1994,83,25.5,-1.759243617,-0.189969174,445.2567104,99620.19447,434.1339233,86.08852462,0,36.07542419
21-06-1994,83,25.5,-2.053487608,0.307213054,445.2567104,99670.50907,427.6705015,78.29102925,0,35.80072784
22-06-1994,83,25.5,-2.711777997,-1.117081928,321.5742908,99658.33996,444.2727475,87.94387721,0,34.70062637
23-06-1994,83,25.5,0.538866386,0.8197671,387.5382479,99733.22681,431.9123187,91.83510319,5.287482262,32.14998245
24-06-1994,83,25.5,-2.812186074,0.360053677,255.6103337,99893.7655,436.1037879,90.99768729,6.70390749,33.97086716
25-06-1994,83,25.5,-0.514613013,1.024884792,321.5742908,99723.51492,430.1879004,91.31610591,9.574783325,35.09191132
26-06-1994,83,25.5,-0.81422642,-0.180361788,189.6463766,99750.42738,444.3860305,92.12092778,16.03391457,32.21870422
27-06-1994,83,25.5,-0.292319194,-0.556010583,189.6463766,99504.00284,431.7864487,91.7222777,0.828320563,33.25188828
28-06-1994,83,25.5,-2.094295169,-1.431243452,189.6463766,99533.95758,429.0991254,93.50492053,3.045453548,33.89115906
29-06-1994,83,25.5,-1.931601867,-1.388970953,189.6463766,99605.33411,433.0703222,86.44705897,11.10782337,32.21649933
30-06-1994,83,25.5,-4.277499672,2.117724955,131.9279142,99798.98682,441.6987071,93.06615471,17.34647751,31.31974602
01-07-1994,83,25.5,-2.135639671,-0.182283265,189.6463766,99935.77234,428.790744,95.85169084,19.10809135,32.65875244
02-07-1994,83,25.5,0.335365524,2.551978805,131.9279142,99997.08595,427.525751,93.70549919,5.427845955,32.9066925
03-07-1994,83,25.5,-4.712959301,-0.451770444,131.9279142,100293.4741,439.1057862,92.18611585,15.692873,31.39130592
04-07-1994,83,25.5,-6.336133727,-0.355216214,65.96395709,100132.1163,429.0865384,83.26537999,4.220694065,32.17852402
05-07-1994,83,25.5,-1.899922314,1.002787804,131.9279142,100025.6366,430.6473257,89.56605712,3.804817677,32.50547791
06-07-1994,83,25.5,4.123488438,1.924136127,131.9279142,99994.3947,429.5144962,73.68524179,0.227278069,32.10665512
07-07-1994,83,25.5,3.815820907,0.349965922,65.96395709,99799.10384,431.2955559,89.29276869,5.800292969,32.18560028
08-07-1994,83,25.5,0.935129279,-0.276916018,65.96395709,99767.15991,447.1048213,93.58515199,27.20248413,31.09235382
09-07-1994,83,25.5,1.139704025,-0.899474634,65.96395709,99751.48048,429.5207897,97.51900094,14.09986401,32.87630463
10-07-1994,83,25.5,-0.580656828,-0.817331483,65.96395709,99648.51106,425.5873538,89.72150558,0,33.93515778
11-07-1994,83,25.5,-0.414204935,-0.668416999,65.96395709,99515.35288,424.8006667,87.20173617,0,34.98305511
12-07-1994,83,25.5,-1.731859596,-1.365432857,5.82E-11,99483.17493,435.5940146,92.4468681,1.335246801,35.14547729
13-07-1994,83,25.5,-2.464247924,-0.921091252,5.82E-11,99480.13265,435.2856333,82.39537006,0,35.21309662
14-07-1994,83,25.5,-3.415708421,-1.608019355,5.82E-11,99541.32925,432.5102009,86.13866928,2.581978798,34.07043076
15-07-1994,83,25.5,-4.716180951,0.612247561,5.82E-11,99628.97027,426.9404558,86.22892968,0.644651771,33.20218277
16-07-1994,83,25.5,0.539940269,-0.377313202,5.82E-11,99650.61725,424.9202431,91.639539,4.008581638,35.29695129
17-07-1994,83,25.5,-0.02062675,-1.202107294,5.82E-11,99695.90039,431.7738617,93.66789069,0.96637392,34.19403076
18-07-1994,83,25.5,-1.019338107,0.127554935,5.82E-11,99619.72643,430.8927721,84.46133025,0,34.83778
19-07-1994,83,25.5,0.516314839,0.310575639,5.82E-11,99789.27494,443.6937458,85.69238176,4.157583237,32.75838089
20-07-1994,83,25.5,-2.995820098,-1.832351819,5.82E-11,99681.85911,430.7354347,82.37280496,0,32.1904335
21-07-1994,83,25.5,-3.9086208,-1.189137323,5.82E-11,99579.94279,435.902396,93.5249784,2.309844494,32.51926804
22-07-1994,83,25.5,-2.161949809,1.695480339,5.82E-11,99765.75578,435.0150129,92.97840155,0.151518703,32.62877274
23-07-1994,83,25.5,-0.688582088,1.748320962,5.82E-11,99924.53931,429.4830287,91.83510319,0,30.8273201
24-07-1994,83,25.5,-0.809930887,1.115194221,5.82E-11,99898.56293,436.1604294,93.05361855,1.248689532,31.87507248
25-07-1994,83,25.5,1.329244406,1.327517453,5.82E-11,99852.34371,442.3028828,91.11051279,5.319423676,32.22249222
26-07-1994,83,25.5,0.908819141,-0.176999203,5.82E-11,99700.69783,432.5227879,91.18071532,7.616292,32.53808212
27-07-1994,83,25.5,-0.589247894,0.821208208,5.82E-11,99648.04302,436.2988864,95.01678217,20.79696465,32.05574417
28-07-1994,83,25.5,-1.759780559,1.105106466,5.82E-11,99698.82566,436.4058758,95.52825775,6.862532616,32.57018661
29-07-1994,83,25.5,1.425356951,1.752644286,5.82E-11,99508.09821,448.0047914,95.56085178,3.164039135,30.84321976
30-07-1994,83,25.5,-1.829582965,1.41926799,5.82E-11,99523.07558,439.1246667,94.80116011,19.29611969,30.45940781
31-07-1994,83,25.5,-0.881344118,-1.477358905,5.82E-11,99604.39802,431.8116227,97.41871161,9.668091774,31.02066231
01-08-1994,83,25.5,-4.842899166,-0.394126128,5.82E-11,99600.8877,445.3678161,94.11668544,0.951208413,32.12922287
02-08-1994,83,25.5,-1.048869894,-0.410939053,5.82E-11,99715.32417,429.4326807,91.5868871,0,34.06850815
03-08-1994,83,25.5,-0.053380187,-1.909691277,5.82E-11,99855.73702,440.823911,95.2449404,6.944698811,33.35838699
04-08-1994,83,25.5,-2.263968711,-1.448056377,5.82E-11,99777.57387,441.0441834,94.12169991,4.535843849,31.6844902
05-08-1994,83,25.5,-1.707697225,-1.674790688,5.82E-11,99731.23763,420.6532519,90.72189164,4.305830002,32.00299835
06-08-1994,83,25.5,0.022328577,0.845707042,5.82E-11,99753.82069,419.2057475,95.9845742,0.417264611,32.49054337
07-08-1994,83,25.5,1.481735817,-1.084416815,5.82E-11,100007.1489,442.8000691,97.78226043,0,33.24713135
08-08-1994,83,25.5,2.035859538,-1.139659285,5.82E-11,100008.085,438.5204909,99.29412207,0.227278069,33.33402634
09-08-1994,83,25.5,0.987212613,0.244284676,5.82E-11,99913.77433,441.7238811,95.96702357,21.79862022,30.65629768
10-08-1994,83,25.5,-0.493135349,-0.968167444,5.82E-11,99924.53931,441.4092062,97.30087165,2.35807538,32.02283859
11-08-1994,83,25.5,-3.182138829,-0.080925342,5.82E-11,99915.6465,444.8517493,94.93404347,10.02615547,32.32700348
12-08-1994,83,25.5,-2.179668882,0.583905772,5.82E-11,100077.1213,433.2150726,93.91359955,48.91667938,31.48441315
13-08-1994,83,25.5,-0.756236728,0.747711705,5.82E-11,100352.3304,431.4780674,95.2073319,5.511174202,32.43795776
14-08-1994,83,25.5,3.105447184,1.655129317,5.82E-11,100349.8732,425.1908635,91.49913394,0.676475942,32.63742447
15-08-1994,83,25.5,2.848789104,1.606131648,5.82E-11,100086.4821,430.6976737,90.87232563,0.389446974,31.45496941
16-08-1994,83,25.5,1.88122036,-0.272112325,5.82E-11,99967.24822,435.4177967,95.77647384,10.69001102,31.36321831
17-08-1994,83,25.5,1.430189425,-1.400019447,5.82E-11,100079.3445,437.8722607,99.38438247,20.52716827,31.86460495
18-08-1994,83,25.5,-1.285124194,-2.239224619,5.82E-11,100008.904,427.8404259,96.31051452,9.708140373,32.85570145
19-08-1994,83,25.5,-5.701468768,-0.631428563,5.82E-11,99882.29845,428.2620902,83.05226517,4.895647526,32.46268463
20-08-1994,83,25.5,-3.078509103,0.42730538,5.82E-11,100136.0947,428.2872642,90.87984733,9.408958435,33.04229736
21-08-1994,83,25.5,0.17535693,-0.17219551,5.82E-11,100248.893,430.5403363,99.379368,0.739699662,32.73305511
22-08-1994,83,25.5,-0.188689468,0.818806361,5.82E-11,100263.2853,432.0256016,94.62063932,0,32.70821381
23-08-1994,83,25.5,-2.298869915,-0.483474818,5.82E-11,100275.3374,443.7315067,92.48949107,0.556352854,32.0876236
24-08-1994,83,25.5,-0.386820914,-1.007077358,5.82E-11,100137.2648,425.3544944,97.18804615,26.73214149,31.28106499
25-08-1994,83,25.5,-2.908298619,-0.253858291,5.82E-11,100002.0004,423.6489567,90.68177591,38.64961624,31.44502068
26-08-1994,83,25.5,-4.718865659,0.017550365,5.82E-11,99956.71725,425.9334962,87.28447487,6.964057922,32.23133087
27-08-1994,83,25.5,-3.86459159,0.253892062,5.82E-11,100081.8017,421.8175489,88.07676057,2.727336645,32.91282272
28-08-1994,83,25.5,0.207573425,0.06894988,5.82E-11,100154.2313,424.2468389,91.56682924,3.397138834,33.75157928
29-08-1994,83,25.5,0.144214318,-1.509543648,5.82E-11,99988.31014,428.2117422,95.83163297,2.308864355,34.10055542
30-08-1994,83,25.5,-2.870175766,-0.933580854,5.82E-11,99881.01133,413.365382,90.44358875,0,33.43766403
31-08-1994,83,25.5,-3.886606195,-0.53727618,5.82E-11,99905.70059,418.047744,88.04667377,0,33.23643875
01-09-1994,83,25.5,-3.154217867,-0.76449086,5.82E-11,99969.12039,427.8089584,88.11938354,0.345133543,33.2400589
02-09-1994,83,25.5,-4.228637988,-0.897072787,5.82E-11,100069.1645,422.2392132,86.81562225,38.35597992,32.58232498
03-09-1994,83,25.5,-3.778680935,-0.505091436,5.82E-11,100207.5882,418.1862009,90.98515113,1.1781106,33.03239441
04-09-1994,83,25.5,-3.429131961,-0.945590087,5.82E-11,100295.2292,414.479331,83.54869735,2.623014927,33.15102005
05-09-1994,83,25.5,-4.996464461,-1.565746856,5.82E-11,100196.0041,432.6360709,80.96373988,0,33.05478287
06-09-1994,83,25.5,-4.296829569,0.50320373,5.82E-11,100088.1203,420.0994241,85.11822535,4.950472832,32.45993423
07-09-1994,83,25.5,-1.450502203,1.280441261,5.82E-11,100230.2883,422.8874435,86.40945047,0,32.93763733
08-09-1994,83,25.5,0.901301959,0.885097325,5.82E-11,100441.7266,424.5741008,88.54561319,0,34.07917404
09-09-1994,83,25.5,2.523939443,0.807277498,5.82E-11,100530.4207,416.5876526,83.93481127,0,34.67345428
10-09-1994,83,25.5,2.805296836,0.748672443,5.82E-11,100412.1229,410.4955472,84.48138811,0.834529221,34.55827713
11-09-1994,83,25.5,1.349111245,0.734741733,5.82E-11,100441.4926,424.4922853,87.60289349,0,32.47790909
12-09-1994,83,25.5,3.303578631,0.815924146,5.82E-11,100532.1759,426.2544646,87.25188084,70.46860504,32.02459717
13-09-1994,83,25.5,1.159033922,-0.135687443,5.82E-11,100442.1947,425.9901377,93.57512306,90.43370819,31.16946411
14-09-1994,83,25.5,0.568398174,0.851951843,5.82E-11,100369.531,436.3492343,95.04686897,24.04251862,31.91482544
15-09-1994,83,25.5,-1.197602714,-1.00515588,5.82E-11,100264.8064,424.9328301,96.14252989,6.968737125,31.65508461
16-09-1994,83,25.5,0.113608647,-1.021488437,5.82E-11,100357.947,425.1908635,97.65689877,0.963504851,33.22874832
17-09-1994,83,25.5,-1.391438628,-1.542208761,5.82E-11,100312.4298,409.0732168,90.11514119,6.145838261,33.521595
18-09-1994,83,25.5,-2.399814933,-2.901653887,5.82E-11,100049.3897,442.6741992,95.34522973,78.33178711,30.72848511
19-09-1994,83,25.5,2.588909375,-4.179916601,5.82E-11,99923.13518,438.7030023,95.59093858,57.55480957,29.118927
20-09-1994,83,25.5,4.685129341,-0.469063739,5.82E-11,100364.1485,397.5120621,74.11147144,7.670210838,31.22042465
21-09-1994,83,25.5,3.784678295,0.52337924,5.82E-11,100617.8277,371.6394944,72.23606098,0,32.55541992
22-09-1994,83,25.5,2.470782225,0.842344457,5.82E-11,100915.737,364.8236368,81.57049032,0,33.51360321
23-09-1994,83,25.5,2.1851293,1.144016379,5.82E-11,101006.4203,371.4758635,85.67733837,0,33.6581192
24-09-1994,83,25.5,2.467023634,1.202141065,5.82E-11,100972.3702,364.5781904,77.56894608,0,33.68400574
25-09-1994,83,25.5,2.56367312,0.31009527,5.82E-11,100927.6721,352.0100762,79.4869795,0,33.73944473
26-09-1994,83,25.5,2.984098385,0.817845623,5.82E-11,100874.7832,334.2120656,76.81928334,0,33.03244781
27-09-1994,83,25.5,2.731735838,0.435952027,5.82E-11,100919.0133,340.430041,70.01715957,0,33.35937881
28-09-1994,83,25.5,1.790477231,0.304330838,5.82E-11,101013.792,339.0077106,80.46981493,0,33.71191025
29-09-1994,83,25.5,1.557981523,0.967240476,5.82E-11,101020.2275,349.3793943,88.85149564,0,33.84252167
30-09-1994,83,25.5,1.96552019,0.141485645,5.82E-11,101014.026,348.9954909,90.87232563,0,34.19392014
01-10-1994,83,25.5,0.442753842,2.008200754,5.82E-11,101021.7487,347.629802,88.42526599,0,34.16548157
02-10-1994,83,25.5,0.532423087,1.857845163,5.82E-11,100934.4587,351.6891078,85.87791702,0,33.79939651
03-10-1994,83,25.5,-1.009136217,1.523988498,5.82E-11,100795.099,359.3294136,84.67945954,0,33.91257095
04-10-1994,83,25.5,-0.189763351,0.943222011,5.82E-11,100842.8393,375.5099953,91.09045492,0,34.01964188
05-10-1994,83,25.5,-0.901210957,-1.428841605,5.82E-11,100909.8865,372.5772256,84.7371259,0,33.76525497
06-10-1994,83,25.5,-1.852671454,-0.304777437,5.82E-11,100910.4715,385.6614066,90.98515113,0,33.32766342
07-10-1994,83,25.5,-1.525137084,-0.233202411,5.82E-11,100925.0978,407.9278002,96.54619445,0.984871507,30.78480148
08-10-1994,83,25.5,-0.940944635,-1.569109442,5.82E-11,100766.6654,408.1103117,97.67946387,2.204043627,29.69468689
